38868,2401,2401_20_0640
38868,2401,2401_20_0845
38868,2401,2401_20_1030
38868,2401,2401_20_1310
38868,2401,2401_20_1400
38868,2401,2401_20_1500
38868,2401,2401_20_1700
38868,2401,2401_20_1800
38868,2401,2401_20_1900
38868,2401,2401_20_2000
38869,2112,2112_30_0645
38869,2112,2112_30_0930
38869,2112,2112_30_1405
38869,2112,2112_30_1700
38869,2112,2112_30_1800
38869,2112,2112_30_1900
38869,2112,2112_30_2000
3887,2520,2520_20_0745
3887,2520,2520_20_0915
3887,2520,2520_20_1030
3887,2520,2520_20_1315
3887,2520,2520_20_1515
3887,2520,2520_20_1600
3887,2520,2520_20_1700
3887,2520,2520_20_1800
3887,2520,2520_20_1900
3887,2520,2520_20_2000
38872,2501,2501_30_0830
38872,2501,2501_30_1015
38872,2501,2501_30_1335
38872,2501,2501_30_1515
38872,2501,2501_30_1700
38872,2501,2501_30_1800
38872,2501,2501_30_1900
38872,2501,2501_30_2000
388785,2511,2511_30_0805
388785,2511,2511_30_1005
388785,2511,2511_30_1315
388785,2511,2511_30_1515
388785,2511,2511_30_1700
388785,2511,2511_30_1800
388785,2511,2511_30_1900
388785,2511,2511_30_2000
3888,2520,2520_20_0745
3888,2520,2520_20_0915
3888,2520,2520_20_1030
3888,2520,2520_20_1315
3888,2520,2520_20_1515
3888,2520,2520_20_1600
3888,2520,2520_20_1700
3888,2520,2520_20_1800
3888,2520,2520_20_1900
3888,2520,2520_20_2000
38887,2515,2515_40_0745
38887,2515,2515_40_0915
38887,2515,2515_40_1030
38887,2515,2515_40_1330
38887,2515,2515_40_1500
38887,2515,2515_40_1700
38887,2515,2515_40_1800
38887,2515,2515_40_1900
38887,2515,2515_40_2000
388870,2214,2214_41_0830
388870,2214,2214_42_1030
388870,2214,2214_43_1400
388870,2214,2214_44_1545
388870,2214,2214_44_1700
388870,2214,2214_44_1800
388870,2214,2214_44_1900
388870,2214,2214_44_2000
388873,2515,2515_40_0745
388873,2515,2515_40_0915
388873,2515,2515_40_1030
388873,2515,2515_40_1330
388873,2515,2515_40_1500
388873,2515,2515_40_1700
388873,2515,2515_40_1800
388873,2515,2515_40_1900
388873,2515,2515_40_2000
388879,2417,2417_10_0815
388879,2417,2417_10_1400
388879,2417,2417_10_1700
388879,2417,2417_10_1800
388879,2417,2417_10_1900
388879,2417,2417_10_2000
38891,2125,2125_11_0800
38891,2125,2125_11_1000
38891,2125,2125_11_1345
38891,2125,2125_11_1400
38891,2125,2125_11_1545
38891,2125,2125_11_1700
38891,2125,2125_11_1800
38891,2125,2125_11_1900
38891,2125,2125_11_2000
38891,2516,2516_20_0800
38891,2516,2516_20_1000
38891,2516,2516_20_1315
38891,2516,2516_20_1515
38891,2516,2516_20_1700
38891,2516,2516_20_1800
38891,2516,2516_20_1900
38891,2516,2516_20_2000
38893,2310,2310_54_0630
38893,2310,2310_54_0930
38893,2310,2310_54_1300
38893,2310,2310_54_1500
38894,2119,2119_05_1530
38894,2119,2119_05_1700
38894,2119,2119_05_1800
38894,2119,2119_05_1900
38894,2119,2119_05_2000
38894,2119,2119_80_0845
38894,2119,2119_80_1400
38894,2119,2119_80_1700
38894,2119,2119_80_1800
38894,2119,2119_80_1900
38894,2119,2119_80_2000
38894,2119,2119_93_0630
38894,2119,2119_93_0900
38894,2119,2119_93_1100
38894,2119,2119_93_1400
38894,2119,2119_93_1700
38894,2119,2119_93_1800
38894,2119,2119_93_1900
38894,2119,2119_93_2000
38895,2126,2126_10_0840
38895,2126,2126_10_1410
38895,2126,2126_10_1700
38895,2126,2126_10_1800
38895,2126,2126_10_1900
38895,2126,2126_10_2000
388961,2201,2201_21_0825
388961,2201,2201_22_1005
388961,2201,2201_23_1310
388961,2201,2201_24_1525
388961,2201,2201_24_1700
388961,2201,2201_24_1800
388961,2201,2201_24_1900
388961,2201,2201_24_2000
388963,2201,2201_41_0820
388963,2201,2201_42_1015
388963,2201,2201_43_1350
388963,2201,2201_44_1535
388963,2201,2201_44_1700
388963,2201,2201_44_1800
388963,2201,2201_44_1900
388963,2201,2201_44_2000
38897,2125,2125_17_0800
38897,2125,2125_17_1000
38897,2125,2125_17_1345
38897,2125,2125_17_1400
38897,2125,2125_17_1545
38897,2125,2125_17_1700
38897,2125,2125_17_1800
38897,2125,2125_17_1900
38897,2125,2125_17_2000
388974,2501,2501_10_0800
388974,2501,2501_10_0920
388974,2501,2501_10_1050
388974,2501,2501_10_1330
388974,2501,2501_10_1450
388974,2501,2501_10_1600
388974,2501,2501_10_1700
