4408450,2411,2411_14_1700
4408450,2411,2411_14_1800
4408450,2411,2411_14_1900
4408450,2411,2411_14_2000
4408452,2401,2401_25_0640
4408452,2401,2401_25_0845
4408452,2401,2401_25_1030
4408452,2401,2401_25_1315
4408452,2401,2401_25_1400
4408452,2401,2401_25_1455
4408452,2401,2401_25_1700
4408452,2401,2401_25_1800
4408452,2401,2401_25_1900
4408452,2401,2401_25_2000
4408453,2411,2411_15_0845
4408453,2411,2411_15_1315
4408453,2411,2411_15_1415
4408453,2411,2411_15_1700
4408453,2411,2411_15_1800
4408453,2411,2411_15_1900
4408453,2411,2411_15_2000
4408454,2119,2119_80_0845
4408454,2119,2119_80_1400
4408454,2119,2119_80_1700
4408454,2119,2119_80_1800
4408454,2119,2119_80_1900
4408454,2119,2119_80_2000
4408455,2401,2401_24_0630
4408455,2401,2401_24_0930
4408455,2401,2401_24_1345
4408455,2401,2401_24_1700
4408455,2401,2401_24_1800
4408455,2401,2401_24_1900
4408455,2401,2401_24_2000
4408456,2401,2401_13_0640
4408456,2401,2401_13_0845
4408456,2401,2401_13_1030
4408456,2401,2401_13_1315
4408456,2401,2401_13_1400
4408456,2401,2401_13_1500
4408456,2401,2401_13_1700
4408456,2401,2401_13_1800
4408456,2401,2401_13_1900
4408456,2401,2401_13_2000
4408457,2201,2201_81_0810
4408457,2201,2201_82_1005
4408457,2201,2201_83_1310
4408457,2201,2201_84_1510
4408457,2201,2201_84_1700
4408457,2201,2201_84_1800
4408457,2201,2201_84_1900
4408457,2201,2201_84_2000
4408459,2214,2214_21_0830
4408459,2214,2214_22_1030
4408459,2214,2214_23_1400
4408459,2214,2214_24_1545
4408459,2214,2214_24_1700
4408459,2214,2214_24_1800
4408459,2214,2214_24_1900
4408459,2214,2214_24_2000
4408460,2401,2401_13_1030
4408460,2401,2401_21_0645
4408460,2401,2401_21_0930
4408460,2401,2401_21_1310
4408460,2401,2401_21_1400
4408460,2401,2401_21_1455
4408460,2401,2401_21_1700
4408460,2401,2401_21_1800
4408460,2401,2401_21_1900
4408460,2401,2401_21_2000
4408461,2125,2125_18_0800
4408461,2125,2125_18_1000
4408461,2125,2125_18_1345
4408461,2125,2125_18_1400
4408461,2125,2125_18_1545
4408461,2125,2125_18_1700
4408461,2125,2125_18_1800
4408461,2125,2125_18_1900
4408461,2125,2125_18_2000
4408462,2113,2113_80_0835
4408462,2113,2113_80_1405
4408462,2113,2113_80_1700
4408462,2113,2113_80_1800
4408462,2113,2113_80_1900
4408462,2113,2113_80_2000
4408463,2111,2111_20_0810
4408463,2111,2111_20_1010
4408463,2111,2111_20_1400
4408463,2111,2111_20_1700
4408463,2111,2111_20_1800
4408463,2111,2111_20_1900
4408463,2111,2111_20_2000
4408463,2111,2111_30_0810
4408463,2111,2111_30_1010
4408463,2111,2111_30_1400
4408463,2111,2111_30_1700
4408463,2111,2111_30_1800
4408463,2111,2111_30_1900
4408463,2111,2111_30_2000
4408465,2111,2111_80_0855
4408465,2111,2111_80_1405
4408465,2111,2111_80_1700
4408465,2111,2111_80_1800
4408465,2111,2111_80_1900
4408465,2111,2111_80_2000
4408466,2516,2516_10_0800
4408466,2516,2516_10_1000
4408466,2516,2516_10_1315
4408466,2516,2516_10_1515
4408466,2516,2516_10_1700
4408466,2516,2516_10_1800
4408466,2516,2516_10_1900
4408466,2516,2516_10_2000
4408466,2520,2520_10_0745
4408466,2520,2520_10_0915
4408466,2520,2520_10_1030
4408466,2520,2520_10_1315
4408466,2520,2520_10_1515
4408467,2111,2111_20_0810
4408467,2111,2111_20_1010
4408467,2111,2111_20_1400
4408467,2111,2111_20_1700
4408467,2111,2111_20_1800
4408467,2111,2111_20_1900
4408467,2111,2111_20_2000
4408468,2113,2113_50_0820
4408468,2113,2113_50_1020
4408468,2113,2113_50_1405
4408468,2113,2113_50_1550
4408468,2113,2113_50_1700
4408468,2113,2113_50_1800
4408468,2113,2113_50_1900
4408468,2113,2113_50_2000
4408469,2310,2310_54_0930
4408469,2310,2310_54_1500
4408469,2310,2310_54_1700
4408469,2310,2310_54_1730
4408469,2310,2310_54_1800
4408469,2310,2310_54_1830
4408469,2310,2310_54_1900
4408470,2110,2110_50_0800
4408470,2110,2110_50_1000
4408470,2110,2110_50_1330
4408470,2110,2110_50_1430
4408470,2110,2110_50_1530
4408470,2110,2110_50_1700
4408470,2110,2110_50_1800
4408470,2110,2110_50_1900
4408470,2110,2110_50_2000
4408471,2125,2125_17_0800
4408471,2125,2125_17_1000
4408471,2125,2125_17_1345
4408471,2125,2125_17_1400
4408471,2125,2125_17_1545
4408471,2125,2125_17_1700
4408471,2125,2125_17_1800
4408471,2125,2125_17_1900
4408471,2125,2125_17_2000
4408471,2413,2413_01_0615
4408471,2413,2413_01_0900
4408471,2413,2413_01_1015
4408471,2413,2413_01_1400
4408471,2413,2413_01_1700
4408471,2413,2413_01_1800
4408471,2413,2413_01_1900
4408471,2413,2413_01_2000
4408474,2510,2510_40_0800
4408474,2510,2510_40_1000
4408474,2510,2510_40_1330
4408474,2510,2510_40_1530
4408474,2522,2522_40_0800
4408474,2522,2522_40_1000
4408474,2522,2522_40_1330
4408474,2522,2522_40_1530
4408474,2522,2522_40_1700
4408474,2522,2522_40_1800
4408474,2522,2522_40_1900
4408474,2522,2522_40_2000
4408475,2126,2126_04_0840
4408475,2126,2126_04_1410
4408475,2126,2126_04_1700
4408475,2126,2126_04_1800
4408475,2126,2126_04_1900
4408475,2126,2126_04_2000
4408475,2126,2126_05_1140
4408478,2420,2420_21_0645
4408478,2420,2420_21_0915
4408478,2420,2420_21_1415
4408478,2420,2420_21_1700
4408478,2420,2420_21_1800
4408478,2420,2420_21_1900
4408478,2420,2420_21_2000
4408478,2420,2420_23_1200
4408482,2522,2522_40_0800
4408482,2522,2522_40_1000
4408482,2522,2522_40_1330
4408482,2522,2522_40_1530
4408482,2522,2522_40_1700
4408482,2522,2522_40_1800
4408482,2522,2522_40_1900
4408482,2522,2522_40_2000
4408483,2115,2115_90_0800
4408483,2115,2115_90_1000
4408483,2115,2115_90_1350
4408483,2115,2115_90_1550
4408483,2115,2115_90_1700
4408483,2115,2115_90_1800
4408483,2115,2115_90_1900
4408483,2115,2115_90_2000
4408484,2123,2123_40_0817
4408484,2123,2123_40_1017
4408484,2123,2123_40_1417
4408484,2123,2123_40_1700
